Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Libya,26.3351,17.228331,3/29/20,8,0,0.0
,West Bank and Gaza,31.9522,35.2332,3/29/20,109,1,18.0
,Guinea-Bissau,11.8037,-15.1804,3/29/20,2,0,0.0
,Mali,17.570692,-3.996166000000001,3/29/20,18,1,
,Saint Kitts and Nevis,17.357822,-62.782998,3/29/20,2,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/29/20,1,0,
Yukon,Canada,64.2823,-135.0,3/29/20,4,0,
,Kosovo,42.602636,20.902977,3/29/20,94,1,1.0
,Burma,21.9162,95.956,3/29/20,10,0,0.0
Anguilla,United Kingdom,18.2206,-63.0686,3/29/20,2,0,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,3/29/20,2,0,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/29/20,4,0,
,MS Zaandam,0.0,0.0,3/29/20,2,0,0.0
,Botswana,-22.3285,24.6849,3/29/20,0,0,0.0
,Burundi,-3.3731,29.9189,3/29/20,0,0,0.0
,Sierra Leone,8.460555000000001,-11.779889,3/29/20,0,0,0.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/29/20,0,0,0.0
,Malawi,-13.2543,34.3015,3/29/20,0,0,0.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/29/20,0,0,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,3/29/20,0,0,0.0
,South Sudan,6.8770000000000024,31.307,3/29/20,0,0,
,Western Sahara,24.2155,-12.8858,3/29/20,0,0,0.0
,Sao Tome and Principe,0.1864,6.6131,3/29/20,0,0,0.0
,Yemen,15.552726999999999,48.516388,3/29/20,0,0,0.0
,Comoros,-11.6455,43.3333,3/29/20,0,0,0.0
,Tajikistan,38.861,71.2761,3/29/20,0,0,0.0
,Lesotho,-29.61,28.2336,3/29/20,0,0,0.0
,Afghanistan,33.93911,67.709953,3/30/20,170,4,2.0
,Albania,41.1533,20.1683,3/30/20,223,11,44.0
,Algeria,28.0339,1.6596,3/30/20,584,35,37.0
,Andorra,42.5063,1.5218,3/30/20,370,8,10.0
,Angola,-11.2027,17.8739,3/30/20,7,2,0.0
,Antigua and Barbuda,17.0608,-61.7964,3/30/20,7,0,0.0
,Argentina,-38.4161,-63.6167,3/30/20,820,23,228.0
,Armenia,40.0691,45.0382,3/30/20,482,3,30.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/30/20,78,1,2.0
New South Wales,Australia,-33.8688,151.2093,3/30/20,2032,8,4.0
Northern Territory,Australia,-12.4634,130.8456,3/30/20,15,0,0.0
Queensland,Australia,-27.4698,153.0251,3/30/20,689,2,8.0
South Australia,Australia,-34.9285,138.6007,3/30/20,305,0,6.0
Tasmania,Australia,-42.8821,147.3272,3/30/20,66,0,5.0
Victoria,Australia,-37.8136,144.9631,3/30/20,821,4,191.0
Western Australia,Australia,-31.9505,115.8605,3/30/20,355,2,41.0
,Austria,47.5162,14.5501,3/30/20,9618,108,636.0
,Azerbaijan,40.1431,47.5769,3/30/20,273,4,26.0
,Bahamas,25.025885,-78.035889,3/30/20,14,0,1.0
,Bahrain,26.0275,50.55,3/30/20,515,4,279.0
,Bangladesh,23.685,90.3563,3/30/20,49,5,19.0
,Barbados,13.1939,-59.5432,3/30/20,33,0,0.0
,Belarus,53.7098,27.9534,3/30/20,152,0,32.0
,Belgium,50.8333,4.469936,3/30/20,11899,513,1527.0
,Benin,9.3077,2.3158,3/30/20,6,0,0.0
,Bhutan,27.5142,90.4336,3/30/20,4,0,0.0
,Bolivia,-16.2902,-63.5887,3/30/20,97,4,0.0
,Bosnia and Herzegovina,43.9159,17.6791,3/30/20,368,10,17.0
,Brazil,-14.235,-51.9253,3/30/20,4579,159,120.0
,Brunei,4.5353,114.7277,3/30/20,127,1,38.0
,Bulgaria,42.7339,25.4858,3/30/20,359,8,17.0
,Burkina Faso,12.2383,-1.5616,3/30/20,246,12,31.0
,Cabo Verde,16.5388,-23.0418,3/30/20,6,1,0.0
,Cambodia,11.55,104.9167,3/30/20,107,0,21.0
,Cameroon,3.8480000000000003,11.5021,3/30/20,139,6,5.0
Alberta,Canada,53.9333,-116.5765,3/30/20,661,3,
British Columbia,Canada,53.7267,-127.6476,3/30/20,970,19,
Grand Princess,Canada,0.0,0.0,3/30/20,13,0,
Manitoba,Canada,53.7609,-98.8139,3/30/20,96,1,
New Brunswick,Canada,46.5653,-66.4619,3/30/20,68,0,
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/30/20,148,1,
Nova Scotia,Canada,44.681999999999995,-63.7443,3/30/20,127,0,
Ontario,Canada,51.2538,-85.3232,3/30/20,1706,31,
Prince Edward Island,Canada,46.5107,-63.4168,3/30/20,18,0,
Quebec,Canada,52.9399,-73.5491,3/30/20,3430,22,
Saskatchewan,Canada,52.9399,-106.4509,3/30/20,156,2,
,Central African Republic,6.6111,20.9394,3/30/20,3,0,0.0
,Chad,15.4542,18.7322,3/30/20,5,0,0.0
,Chile,-35.6751,-71.543,3/30/20,2449,8,156.0
Anhui,China,31.8257,117.2264,3/30/20,990,6,984.0
Beijing,China,40.1824,116.4142,3/30/20,577,8,415.0
Chongqing,China,30.0572,107.874,3/30/20,579,6,570.0
Fujian,China,26.0789,117.9874,3/30/20,340,1,295.0
Gansu,China,35.7518,104.2861,3/30/20,138,2,125.0
Guangdong,China,23.3417,113.4244,3/30/20,1484,8,1351.0
Guangxi,China,23.8298,108.7881,3/30/20,254,2,250.0
Guizhou,China,26.8154,106.8748,3/30/20,146,2,144.0
Hainan,China,19.1959,109.7453,3/30/20,168,6,168.0
Hebei,China,39.549,116.1306,3/30/20,321,6,
Heilongjiang,China,47.861999999999995,127.7615,3/30/20,484,13,469.0
Henan,China,37.8957,114.9042,3/30/20,1276,22,
Hong Kong,China,22.3,114.2,3/30/20,682,4,123.0
Hubei,China,30.9756,112.2707,3/30/20,67801,3186,62889.0
Hunan,China,27.6104,111.7088,3/30/20,1018,4,1014.0
Inner Mongolia,China,44.0935,113.9448,3/30/20,97,1,74.0
Jiangsu,China,32.9711,119.455,3/30/20,645,0,631.0
Jiangxi,China,27.614,115.7221,3/30/20,937,1,935.0
Jilin,China,43.6661,126.1923,3/30/20,98,1,92.0
Liaoning,China,41.2956,122.6085,3/30/20,136,2,124.0
Macau,China,22.1667,113.55,3/30/20,38,0,10.0
Ningxia,China,37.2692,106.1655,3/30/20,75,0,75.0
Qinghai,China,35.7452,95.9956,3/30/20,18,0,18.0
Shaanxi,China,35.1917,108.8701,3/30/20,253,3,242.0
Shandong,China,36.3427,118.1498,3/30/20,773,7,753.0
Shanghai,China,31.201999999999998,121.4491,3/30/20,498,5,338.0
Shanxi,China,37.5777,112.2922,3/30/20,136,0,133.0
Sichuan,China,30.6171,102.7103,3/30/20,550,3,536.0
Tianjin,China,39.3054,117.323,3/30/20,174,3,133.0
Tibet,China,31.6927,88.0924,3/30/20,1,0,1.0
Xinjiang,China,41.1129,85.2401,3/30/20,76,3,73.0
Yunnan,China,24.974,101.48700000000001,3/30/20,180,2,172.0
Zhejiang,China,29.1832,120.0934,3/30/20,1255,1,1225.0
,Colombia,4.5709,-74.2973,3/30/20,798,12,15.0
,Congo (Brazzaville),-0.228,15.8277,3/30/20,19,0,0.0
,Congo (Kinshasa),-4.0383,21.7587,3/30/20,81,8,2.0
,Costa Rica,9.7489,-83.7534,3/30/20,330,2,4.0
,Cote d'Ivoire,7.54,-5.5471,3/30/20,168,1,6.0
,Croatia,45.1,15.2,3/30/20,790,6,67.0
,Diamond Princess,0.0,0.0,3/30/20,712,10,603.0
,Cuba,21.521757,-77.78116700000002,3/30/20,170,4,
,Cyprus,35.1264,33.4299,3/30/20,230,7,22.0
,Czechia,49.8175,15.472999999999999,3/30/20,3001,23,25.0
Faroe Islands,Denmark,61.8926,-6.9118,3/30/20,168,0,70.0
Greenland,Denmark,71.7069,-42.6043,3/30/20,10,0,2.0
,Denmark,56.2639,9.5018,3/30/20,2577,77,1.0
,Djibouti,11.8251,42.5903,3/30/20,18,0,0.0
,Dominican Republic,18.7357,-70.1627,3/30/20,901,42,4.0
,Ecuador,-1.8312,-78.1834,3/30/20,1962,60,3.0
,Egypt,26.820553000000004,30.802497999999996,3/30/20,656,41,150.0
,El Salvador,13.7942,-88.8965,3/30/20,30,0,0.0
,Equatorial Guinea,1.6508,10.2679,3/30/20,12,0,0.0
,Eritrea,15.1794,39.7823,3/30/20,12,0,0.0
,Estonia,58.5953,25.0136,3/30/20,715,3,20.0
,Eswatini,-26.5225,31.4659,3/30/20,9,0,0.0
,Ethiopia,9.145,40.4897,3/30/20,23,0,4.0
,Fiji,-17.7134,178.065,3/30/20,5,0,0.0
,Finland,61.92411,25.748151,3/30/20,1352,13,10.0
French Guiana,France,3.9339,-53.1258,3/30/20,43,0,6.0
French Polynesia,France,-17.6797,149.4068,3/30/20,36,0,0.0
Guadeloupe,France,16.265,-61.551,3/30/20,106,4,17.0
Mayotte,France,-12.8275,45.166244,3/30/20,82,0,10.0
New Caledonia,France,-20.904304999999997,165.618042,3/30/20,15,0,0.0
Reunion,France,-21.1151,55.5364,3/30/20,224,0,1.0
Saint Barthelemy,France,17.9,-62.8333,3/30/20,6,0,1.0
St Martin,France,18.0708,-63.0501,3/30/20,15,1,2.0
Martinique,France,14.6415,-61.0242,3/30/20,93,1,0.0
,France,46.2276,2.2137,3/30/20,44550,3024,7927.0
,Gabon,-0.8037,11.6094,3/30/20,7,1,0.0
,Gambia,13.4432,-15.3101,3/30/20,4,1,0.0
,Georgia,42.3154,43.3569,3/30/20,103,0,20.0
,Germany,51.165690999999995,10.451526,3/30/20,66885,645,13500.0
,Ghana,7.9465,-1.0232,3/30/20,152,5,2.0
,Greece,39.0742,21.8243,3/30/20,1212,43,52.0
,Guatemala,15.7835,-90.2308,3/30/20,36,1,10.0
,Guinea,9.9456,-9.6966,3/30/20,22,0,0.0
,Guyana,4.860416000000002,-58.93018000000001,3/30/20,8,1,
,Haiti,18.9712,-72.2852,3/30/20,15,0,1.0
,Holy See,41.9029,12.4534,3/30/20,6,0,0.0
,Honduras,15.2,-86.2419,3/30/20,139,7,3.0
,Hungary,47.1625,19.5033,3/30/20,447,15,34.0
,Iceland,64.9631,-19.0208,3/30/20,1086,2,157.0
,India,20.593684,78.96288,3/30/20,1251,32,102.0
,Indonesia,-0.7893,113.9213,3/30/20,1414,122,75.0
,Iran,32.427908,53.68804599999999,3/30/20,41495,2757,13911.0
,Iraq,33.223191,43.679291,3/30/20,630,46,152.0
,Ireland,53.1424,-7.6921,3/30/20,2910,54,5.0
,Israel,31.046051000000002,34.851612,3/30/20,4695,16,161.0
,Italy,41.87194,12.56738,3/30/20,101739,11591,14620.0
,Jamaica,18.1096,-77.2975,3/30/20,36,1,2.0
,Japan,36.204824,138.252924,3/30/20,2001,65,424.0
,Jordan,31.24,36.51,3/30/20,268,5,26.0
,Kazakhstan,48.0196,66.9237,3/30/20,302,1,21.0
,Kenya,-0.0236,37.9062,3/30/20,50,1,1.0
,"Korea, South",35.90775700000001,127.766922,3/30/20,9661,158,
,Kuwait,29.311659999999996,47.481766,3/30/20,266,0,72.0
,Kyrgyzstan,41.20438,74.766098,3/30/20,94,0,3.0
,Latvia,56.8796,24.6032,3/30/20,376,0,1.0
,Lebanon,33.8547,35.8623,3/30/20,446,11,35.0
,Liberia,6.4280550000000005,-9.429499,3/30/20,3,0,0.0
,Liechtenstein,47.14,9.55,3/30/20,62,0,37.0
,Lithuania,55.1694,23.8813,3/30/20,491,7,7.0
,Luxembourg,49.8153,6.1296,3/30/20,1988,22,40.0
,Madagascar,-18.766947000000002,46.869107,3/30/20,43,0,0.0
,Malaysia,4.210483999999999,101.97576600000001,3/30/20,2626,37,479.0
,Maldives,3.2028,73.2207,3/30/20,17,0,13.0
,Malta,35.9375,14.3754,3/30/20,156,0,2.0
,Mauritania,21.0079,-10.9408,3/30/20,5,1,2.0
,Mauritius,-20.348404000000002,57.552152,3/30/20,128,3,0.0
,Mexico,23.6345,-102.5528,3/30/20,1094,28,35.0
,Moldova,47.4116,28.3699,3/30/20,298,2,15.0
,Monaco,43.7333,7.4167,3/30/20,49,1,1.0
,Mongolia,46.8625,103.8467,3/30/20,12,0,2.0
,Montenegro,42.708678000000006,19.37439,3/30/20,91,1,0.0
,Morocco,31.7917,-7.0926,3/30/20,556,33,15.0
,Namibia,-22.9576,18.4904,3/30/20,11,0,2.0
,Nepal,28.1667,84.25,3/30/20,5,0,1.0
Aruba,Netherlands,12.5211,-69.9683,3/30/20,50,0,1.0
Curacao,Netherlands,12.1696,-68.99,3/30/20,11,1,2.0
Sint Maarten,Netherlands,18.0425,-63.0548,3/30/20,6,0,0.0
,Netherlands,52.1326,5.2913,3/30/20,11750,864,0.0
,New Zealand,-40.9006,174.886,3/30/20,589,1,63.0
,Nicaragua,12.865416,-85.207229,3/30/20,4,1,0.0
,Niger,17.607789,8.081666,3/30/20,27,3,0.0
,Nigeria,9.082,8.6753,3/30/20,131,2,8.0
,North Macedonia,41.6086,21.7453,3/30/20,285,7,12.0
,Norway,60.472,8.4689,3/30/20,4445,32,12.0
,Oman,21.512583,55.92325500000001,3/30/20,179,0,
,Pakistan,30.3753,69.3451,3/30/20,1938,26,76.0
,Panama,8.538,-80.7821,3/30/20,989,24,4.0
,Papua New Guinea,-6.314993,143.95555,3/30/20,1,0,0.0
,Paraguay,-23.4425,-58.4438,3/30/20,64,3,1.0
,Peru,-9.19,-75.0152,3/30/20,950,24,53.0
,Philippines,12.879721,121.77401699999999,3/30/20,1546,78,42.0
,Poland,51.9194,19.1451,3/30/20,2055,31,7.0
,Portugal,39.3999,-8.2245,3/30/20,6408,140,43.0
,Qatar,25.3548,51.1839,3/30/20,693,1,51.0
,Romania,45.9432,24.9668,3/30/20,2109,65,209.0
,Russia,61.52401,105.31875600000001,3/30/20,1836,9,66.0
,Rwanda,-1.9403,29.8739,3/30/20,70,0,0.0
,Saint Lucia,13.9094,-60.9789,3/30/20,9,0,1.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/30/20,1,0,1.0
,San Marino,43.9424,12.4578,3/30/20,230,25,13.0
,Saudi Arabia,23.885942,45.079162,3/30/20,1453,8,115.0
,Senegal,14.4974,-14.4524,3/30/20,162,0,27.0
,Serbia,44.0165,21.0059,3/30/20,785,16,0.0
,Seychelles,-4.6796,55.492,3/30/20,8,0,0.0
,Singapore,1.2833,103.8333,3/30/20,879,3,228.0
,Slovakia,48.669,19.699,3/30/20,336,0,7.0
,Slovenia,46.1512,14.9955,3/30/20,756,11,10.0
,Somalia,5.152149,46.199616,3/30/20,3,0,0.0
,South Africa,-30.5595,22.9375,3/30/20,1326,3,31.0
,Spain,40.463667,-3.7492199999999998,3/30/20,87956,7716,16780.0
,Sri Lanka,7.873054,80.77179699999998,3/30/20,122,2,
,Sudan,12.8628,30.2176,3/30/20,6,2,0.0
,Suriname,3.9193,-56.0278,3/30/20,8,0,0.0
,Sweden,60.128161,18.643501,3/30/20,4028,146,0.0
,Switzerland,46.8182,8.2275,3/30/20,15922,359,1823.0
,Taiwan*,23.7,121.0,3/30/20,306,5,39.0
,Tanzania,-6.369028,34.888822,3/30/20,19,0,1.0
,Thailand,15.870032,100.992541,3/30/20,1524,9,229.0
,Togo,8.6195,0.8248,3/30/20,30,1,1.0
,Trinidad and Tobago,10.6918,-61.2225,3/30/20,82,3,1.0
,Tunisia,33.886917,9.537499,3/30/20,312,8,3.0
,Turkey,38.9637,35.2433,3/30/20,10827,168,162.0
,Uganda,1.373333,32.290275,3/30/20,33,0,0.0
,Ukraine,48.3794,31.1656,3/30/20,548,13,8.0
,United Arab Emirates,23.424076,53.847818000000004,3/30/20,611,5,61.0
Bermuda,United Kingdom,32.3078,-64.7505,3/30/20,27,0,2.0
Cayman Islands,United Kingdom,19.3133,-81.2546,3/30/20,12,1,0.0
Channel Islands,United Kingdom,49.3723,-2.3644,3/30/20,141,2,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,3/30/20,69,0,34.0
Isle of Man,United Kingdom,54.2361,-4.5481,3/30/20,49,0,0.0
Montserrat,United Kingdom,16.742498,-62.187366000000004,3/30/20,5,0,0.0
,United Kingdom,55.3781,-3.4360000000000004,3/30/20,33969,2044,135.0
,Uruguay,-32.5228,-55.7658,3/30/20,320,1,0.0
,US,40.0,-100.0,3/30/20,162707,4381,5644.0
,Uzbekistan,41.377491,64.585262,3/30/20,149,2,7.0
,Venezuela,6.4238,-66.5897,3/30/20,135,3,39.0
,Vietnam,14.058323999999999,108.277199,3/30/20,203,0,55.0
,Zambia,-13.133897,27.849332,3/30/20,35,0,0.0
,Zimbabwe,-19.015438,29.154857,3/30/20,7,1,0.0
Diamond Princess,Canada,0.0,0.0,3/30/20,0,1,
,Dominica,15.415,-61.371,3/30/20,11,0,0.0
,Grenada,12.1165,-61.678999999999995,3/30/20,9,0,0.0
,Mozambique,-18.665695,35.529562,3/30/20,8,0,
,Syria,34.802075,38.99681500000001,3/30/20,10,2,
,Timor-Leste,-8.874217,125.727539,3/30/20,1,0,
,Belize,17.1899,-88.4976,3/30/20,3,0,0.0
,Laos,19.856270000000002,102.495496,3/30/20,8,0,0.0
,Libya,26.3351,17.228331,3/30/20,8,0,0.0
,West Bank and Gaza,31.9522,35.2332,3/30/20,116,1,18.0
,Guinea-Bissau,11.8037,-15.1804,3/30/20,8,0,0.0
,Mali,17.570692,-3.996166000000001,3/30/20,25,2,
,Saint Kitts and Nevis,17.357822,-62.782998,3/30/20,7,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/30/20,1,0,
Yukon,Canada,64.2823,-135.0,3/30/20,4,0,
,Kosovo,42.602636,20.902977,3/30/20,94,1,1.0
,Burma,21.9162,95.956,3/30/20,14,0,0.0
Anguilla,United Kingdom,18.2206,-63.0686,3/30/20,2,0,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,3/30/20,2,0,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/30/20,5,0,
,MS Zaandam,0.0,0.0,3/30/20,2,0,0.0
,Botswana,-22.3285,24.6849,3/30/20,3,0,0.0
,Burundi,-3.3731,29.9189,3/30/20,0,0,0.0
,Sierra Leone,8.460555000000001,-11.779889,3/30/20,0,0,0.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/30/20,0,0,0.0
,Malawi,-13.2543,34.3015,3/30/20,0,0,0.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/30/20,0,0,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,3/30/20,0,0,0.0
,South Sudan,6.8770000000000024,31.307,3/30/20,0,0,
,Western Sahara,24.2155,-12.8858,3/30/20,0,0,0.0
,Sao Tome and Principe,0.1864,6.6131,3/30/20,0,0,0.0
,Yemen,15.552726999999999,48.516388,3/30/20,0,0,0.0
,Comoros,-11.6455,43.3333,3/30/20,0,0,0.0
,Tajikistan,38.861,71.2761,3/30/20,0,0,0.0
,Lesotho,-29.61,28.2336,3/30/20,0,0,0.0
,Afghanistan,33.93911,67.709953,3/31/20,174,4,5.0
,Albania,41.1533,20.1683,3/31/20,243,15,52.0
,Algeria,28.0339,1.6596,3/31/20,716,44,46.0
,Andorra,42.5063,1.5218,3/31/20,376,12,10.0
,Angola,-11.2027,17.8739,3/31/20,7,2,1.0
,Antigua and Barbuda,17.0608,-61.7964,3/31/20,7,0,0.0
,Argentina,-38.4161,-63.6167,3/31/20,1054,27,240.0
,Armenia,40.0691,45.0382,3/31/20,532,3,30.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/31/20,80,1,3.0
New South Wales,Australia,-33.8688,151.2093,3/31/20,2032,8,4.0
Northern Territory,Australia,-12.4634,130.8456,3/31/20,17,0,0.0
Queensland,Australia,-27.4698,153.0251,3/31/20,743,2,8.0
South Australia,Australia,-34.9285,138.6007,3/31/20,337,0,6.0
Tasmania,Australia,-42.8821,147.3272,3/31/20,69,1,5.0
Victoria,Australia,-37.8136,144.9631,3/31/20,917,4,291.0
Western Australia,Australia,-31.9505,115.8605,3/31/20,364,2,41.0
,Austria,47.5162,14.5501,3/31/20,10180,128,1095.0
,Azerbaijan,40.1431,47.5769,3/31/20,298,5,26.0
,Bahamas,25.025885,-78.035889,3/31/20,14,0,1.0
,Bahrain,26.0275,50.55,3/31/20,567,4,295.0
,Bangladesh,23.685,90.3563,3/31/20,51,5,25.0
,Barbados,13.1939,-59.5432,3/31/20,34,0,0.0
,Belarus,53.7098,27.9534,3/31/20,152,1,47.0
,Belgium,50.8333,4.469936,3/31/20,12775,705,1696.0
,Benin,9.3077,2.3158,3/31/20,9,0,1.0
,Bhutan,27.5142,90.4336,3/31/20,4,0,0.0
,Bolivia,-16.2902,-63.5887,3/31/20,107,6,0.0
,Bosnia and Herzegovina,43.9159,17.6791,3/31/20,420,13,17.0
,Brazil,-14.235,-51.9253,3/31/20,5717,201,127.0
,Brunei,4.5353,114.7277,3/31/20,129,1,45.0
,Bulgaria,42.7339,25.4858,3/31/20,399,8,17.0
,Burkina Faso,12.2383,-1.5616,3/31/20,261,14,32.0
,Cabo Verde,16.5388,-23.0418,3/31/20,6,1,0.0
,Cambodia,11.55,104.9167,3/31/20,109,0,23.0
,Cameroon,3.8480000000000003,11.5021,3/31/20,193,6,5.0
Alberta,Canada,53.9333,-116.5765,3/31/20,690,8,
British Columbia,Canada,53.7267,-127.6476,3/31/20,1013,24,
Grand Princess,Canada,0.0,0.0,3/31/20,13,0,
Manitoba,Canada,53.7609,-98.8139,3/31/20,103,1,
New Brunswick,Canada,46.5653,-66.4619,3/31/20,70,0,
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/31/20,152,1,
Nova Scotia,Canada,44.681999999999995,-63.7443,3/31/20,147,0,
Ontario,Canada,51.2538,-85.3232,3/31/20,1966,33,
Prince Edward Island,Canada,46.5107,-63.4168,3/31/20,21,0,
Quebec,Canada,52.9399,-73.5491,3/31/20,4162,31,
Saskatchewan,Canada,52.9399,-106.4509,3/31/20,184,2,
,Central African Republic,6.6111,20.9394,3/31/20,3,0,0.0
,Chad,15.4542,18.7322,3/31/20,7,0,0.0
,Chile,-35.6751,-71.543,3/31/20,2738,12,156.0
Anhui,China,31.8257,117.2264,3/31/20,990,6,984.0
Beijing,China,40.1824,116.4142,3/31/20,580,8,418.0
Chongqing,China,30.0572,107.874,3/31/20,579,6,570.0
Fujian,China,26.0789,117.9874,3/31/20,343,1,295.0
Gansu,China,35.7518,104.2861,3/31/20,138,2,125.0
Guangdong,China,23.3417,113.4244,3/31/20,1494,8,1356.0
Guangxi,China,23.8298,108.7881,3/31/20,254,2,250.0
Guizhou,China,26.8154,106.8748,3/31/20,146,2,144.0
Hainan,China,19.1959,109.7453,3/31/20,168,6,168.0
Hebei,China,39.549,116.1306,3/31/20,321,6,
Heilongjiang,China,47.861999999999995,127.7615,3/31/20,484,13,469.0
Henan,China,37.8957,114.9042,3/31/20,1276,22,
Hong Kong,China,22.3,114.2,3/31/20,714,4,128.0
Hubei,China,30.9756,112.2707,3/31/20,67801,3187,63153.0
Hunan,China,27.6104,111.7088,3/31/20,1018,4,1014.0
Inner Mongolia,China,44.0935,113.9448,3/31/20,107,1,74.0
Jiangsu,China,32.9711,119.455,3/31/20,646,0,631.0
Jiangxi,China,27.614,115.7221,3/31/20,937,1,935.0
Jilin,China,43.6661,126.1923,3/31/20,98,1,92.0
Liaoning,China,41.2956,122.6085,3/31/20,139,2,124.0
Macau,China,22.1667,113.55,3/31/20,41,0,10.0
Ningxia,China,37.2692,106.1655,3/31/20,75,0,75.0
Qinghai,China,35.7452,95.9956,3/31/20,18,0,18.0
Shaanxi,China,35.1917,108.8701,3/31/20,253,3,242.0
Shandong,China,36.3427,118.1498,3/31/20,774,7,753.0
Shanghai,China,31.201999999999998,121.4491,3/31/20,509,5,341.0
Shanxi,China,37.5777,112.2922,3/31/20,136,0,133.0
Sichuan,China,30.6171,102.7103,3/31/20,550,3,536.0
Tianjin,China,39.3054,117.323,3/31/20,174,3,135.0
Tibet,China,31.6927,88.0924,3/31/20,1,0,1.0
Xinjiang,China,41.1129,85.2401,3/31/20,76,3,73.0
Yunnan,China,24.974,101.48700000000001,3/31/20,182,2,172.0
Zhejiang,China,29.1832,120.0934,3/31/20,1257,1,1226.0
,Colombia,4.5709,-74.2973,3/31/20,906,16,31.0
,Congo (Brazzaville),-0.228,15.8277,3/31/20,19,0,0.0
,Congo (Kinshasa),-4.0383,21.7587,3/31/20,98,8,2.0
,Costa Rica,9.7489,-83.7534,3/31/20,347,2,4.0
,Cote d'Ivoire,7.54,-5.5471,3/31/20,179,1,7.0
,Croatia,45.1,15.2,3/31/20,867,6,67.0
,Diamond Princess,0.0,0.0,3/31/20,712,10,603.0
,Cuba,21.521757,-77.78116700000002,3/31/20,186,6,
,Cyprus,35.1264,33.4299,3/31/20,262,8,23.0
,Czechia,49.8175,15.472999999999999,3/31/20,3308,31,45.0
Faroe Islands,Denmark,61.8926,-6.9118,3/31/20,169,0,74.0
Greenland,Denmark,71.7069,-42.6043,3/31/20,10,0,2.0
,Denmark,56.2639,9.5018,3/31/20,2860,90,1.0
,Djibouti,11.8251,42.5903,3/31/20,30,0,0.0
,Dominican Republic,18.7357,-70.1627,3/31/20,1109,51,5.0
,Ecuador,-1.8312,-78.1834,3/31/20,2240,75,54.0
,Egypt,26.820553000000004,30.802497999999996,3/31/20,710,46,157.0
,El Salvador,13.7942,-88.8965,3/31/20,32,1,0.0
,Equatorial Guinea,1.6508,10.2679,3/31/20,12,0,1.0
,Eritrea,15.1794,39.7823,3/31/20,15,0,0.0
,Estonia,58.5953,25.0136,3/31/20,745,4,26.0
,Eswatini,-26.5225,31.4659,3/31/20,9,0,0.0
,Ethiopia,9.145,40.4897,3/31/20,26,0,2.0
,Fiji,-17.7134,178.065,3/31/20,5,0,0.0
,Finland,61.92411,25.748151,3/31/20,1418,17,10.0
French Guiana,France,3.9339,-53.1258,3/31/20,43,0,6.0
French Polynesia,France,-17.6797,149.4068,3/31/20,36,0,0.0
Guadeloupe,France,16.265,-61.551,3/31/20,114,4,22.0
Mayotte,France,-12.8275,45.166244,3/31/20,94,1,10.0
New Caledonia,France,-20.904304999999997,165.618042,3/31/20,16,0,0.0
Reunion,France,-21.1151,55.5364,3/31/20,247,0,1.0
Saint Barthelemy,France,17.9,-62.8333,3/31/20,6,0,1.0
St Martin,France,18.0708,-63.0501,3/31/20,15,1,2.0
Martinique,France,14.6415,-61.0242,3/31/20,128,3,27.0
,France,46.2276,2.2137,3/31/20,52128,3523,9444.0
,Gabon,-0.8037,11.6094,3/31/20,16,1,0.0
,Gambia,13.4432,-15.3101,3/31/20,4,1,0.0
,Georgia,42.3154,43.3569,3/31/20,110,0,21.0
,Germany,51.165690999999995,10.451526,3/31/20,71808,775,16100.0
,Ghana,7.9465,-1.0232,3/31/20,161,5,31.0
,Greece,39.0742,21.8243,3/31/20,1314,49,52.0
,Guatemala,15.7835,-90.2308,3/31/20,38,1,12.0
,Guinea,9.9456,-9.6966,3/31/20,22,0,0.0
,Guyana,4.860416000000002,-58.93018000000001,3/31/20,12,2,
,Haiti,18.9712,-72.2852,3/31/20,15,0,1.0
,Holy See,41.9029,12.4534,3/31/20,6,0,0.0
,Honduras,15.2,-86.2419,3/31/20,141,7,3.0
,Hungary,47.1625,19.5033,3/31/20,492,16,37.0
,Iceland,64.9631,-19.0208,3/31/20,1135,2,198.0
,India,20.593684,78.96288,3/31/20,1397,35,123.0
,Indonesia,-0.7893,113.9213,3/31/20,1528,136,81.0
,Iran,32.427908,53.68804599999999,3/31/20,44605,2898,14656.0
